,Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference,Average Score Difference Black
1452,31,black,g6h6,-736.2,Rxh6,-734.1,-2.1000000000000227,-117.631
1453,31,black,d3f5,-752.5,Kd7,-689.4,-63.10000000000002,-117.631
1454,31,black,d3c4,-762.5,Rxh2,-742.15,-20.350000000000023,-117.631
1455,31,black,d3c4,-724.4,Rh4,-641.2,-83.19999999999993,-117.631
1456,32,black,e7e5,31.5,e5,32.3,-0.7999999999999972,-562.275
1457,32,black,b8c6,30.5,Nc6,31.5,-1.0,-562.275
1458,32,black,d8g5,-460.4,Nge7,-212.15,-248.24999999999997,-562.275
1459,32,black,d7d5,-170.7,Nf5,54.15,-224.85,-562.275
1460,32,black,e5f4,-215.0,Qe7,26.2,-241.2,-562.275
1461,32,black,e5f4,-300.1,Nfd4,-140.1,-160.00000000000003,-562.275
1462,32,black,e7d8,18.3,Nxc2+,261.8,-243.5,-562.275
1463,32,black,c6d4,508.5,d6,603.8,-95.29999999999995,-562.275
1464,32,black,f8e7,707.3,Bxe7,708.45,-1.150000000000091,-562.275
1465,32,black,e8g8,649.2,Bg5,692.95,-43.75,-562.275
1466,32,black,c7d6,-1.2,Bh6,343.0,-344.2,-562.275
1467,32,black,c8e6,654.9,Bg5,697.5,-42.60000000000002,-562.275
1468,32,black,e8f7,190.8,Kd8,611.1,-420.3,-562.275
1469,32,black,h8g8,145.7,Rxg8,144.55,1.1499999999999773,-562.275
1470,32,black,c6d4,69.1,Bxd2+,330.85,-261.75,-562.275
1471,32,black,d2c1,32.4,Rh8,300.05,-267.65000000000003,-562.275
1472,32,black,d8e7,3.3,Nxe7,33.2,-29.9,-562.275
1473,32,black,d2b4,-498.5,Rg8,-221.6,-276.9,-562.275
1474,32,black,d2c1,-474.5,Rh8,-207.85,-266.65,-562.275
1475,32,black,d2b4,-490.4,Rg8,-198.0,-292.4,-562.275
1476,32,black,d2c1,-475.9,Bf5,-237.0,-238.9,-562.275
1477,32,black,f5e4,-27.1,g6,223.95,-251.05,-562.275
1478,32,black,f5e4,-109.7,Rh8,179.5,-289.2,-562.275
1479,32,black,e7f5,468.7,Ng8,631.8,-163.09999999999997,-562.275
1480,32,black,g8h6,22.8,Ke8,392.3,-369.5,-562.275
1481,32,black,e5f4,55.0,Rd8+,266.3,-211.3,-562.275
1482,32,black,e5f4,11.7,Rd1+,338.7,-327.0,-562.275
1483,32,black,d1b1,396.9,Nf6,553.5,-156.60000000000002,-562.275
1484,32,black,d1b1,-270.8,Rg8,250.15,-520.95,-562.275
1485,32,black,d1b1,-384.4,Rd2+,192.6,-577.0,-562.275
1486,32,black,e5e4,405.3,Rd3+,632.15,-226.84999999999997,-562.275
1487,32,black,e5e4,498.0,Rh8,682.7,-184.70000000000005,-562.275
1488,32,black,e5e4,530.1,Rg8,697.55,-167.44999999999993,-562.275
1489,32,black,e5e4,563.9,Rd1,714.45,-150.55000000000007,-562.275
1490,32,black,d1b1,450.3,Rd2,637.7,-187.40000000000003,-562.275
1491,32,black,e5e4,534.9,Rc2,579.85,-44.950000000000045,-562.275
1492,32,black,e5e4,516.5,Rh8,973.05,-456.5499999999999,-562.275
1493,32,black,e5e4,734.5,Rc1,10363.75,-9629.25,-562.275
1494,32,black,h8g8,898.2,Ng8,9518.8,-8620.599999999999,-562.275
1495,32,black,c1b1,983.4,Rxf1,1035.95,-52.55000000000007,-562.275
1496,32,black,f1b1,873.9,Rxg1,878.25,-4.350000000000023,-562.275
1497,32,black,g1b1,-302.3,Rxb1,-302.9,0.5999999999999659,-562.275
1498,32,black,b1b2,-432.9,Ne7,-324.7,-108.2,-562.275
1499,32,black,e8e7,-241.0,Rxb2,-68.05,-172.95,-562.275
1500,32,black,e8f8,-463.1,Rb3+,68.75,-531.85,-562.275
1501,32,black,b3b6,9.6,Kd7,358.9,-349.29999999999995,-562.275
1502,32,black,b3b2,92.8,Rb4+,92.55,0.25,-562.275
1503,32,black,b4f4,-67.8,a6,89.6,-157.39999999999998,-562.275
1504,32,black,b4f4,-398.1,c5,-54.3,-343.8,-562.275
1505,32,black,b4f4,-9.1,Rb1,151.2,-160.29999999999998,-562.275
1506,33,black,e7e5,30.5,e5,33.25,-2.75,-852.764
1507,33,black,g8f6,44.0,Nc6,40.25,3.75,-852.764
1508,33,black,c6e5,-299.3,Ba3,132.45,-431.75,-852.764
1509,33,black,d7c6,570.1,d6,762.15,-192.04999999999995,-852.764
1510,33,black,a3c5,550.5,Nxe7,584.3,-33.799999999999955,-852.764
1511,33,black,e8f7,623.1,Be6,775.05,-151.94999999999993,-852.764
1512,33,black,e6f7,343.9,Bc5,541.75,-197.85,-852.764
1513,33,black,e6f7,392.0,Bxf2+,407.6,-15.600000000000025,-852.764
1514,33,black,e6f7,208.7,Rg8,515.85,-307.15000000000003,-852.764
1515,33,black,d8a8,526.2,Bf5,742.2,-216.0,-852.764
1516,33,black,g7h6,572.3,Bh4,664.95,-92.65000000000008,-852.764
1517,33,black,g8f8,693.0,g6,786.4,-93.39999999999998,-852.764
1518,33,black,d8d6,586.3,Kf8,709.4,-123.10000000000002,-852.764
1519,33,black,f8e8,707.8,Qd3+,905.9,-198.1,-852.764
1520,33,black,f8g7,1020.3,a5,1108.5,-88.20000000000005,-852.764
1521,33,black,c7c5,1240.1,Nc8,1248.9,-8.800000000000182,-852.764
1522,33,black,f8g7,1136.8,Rh8,1182.8,-46.0,-852.764
1523,33,black,f8g7,1169.8,Rg8,1340.15,-170.35000000000014,-852.764
1524,33,black,f8g7,1127.7,a4,1264.9,-137.20000000000005,-852.764
1525,33,black,f8g7,1317.2,Kg7,1317.7,-0.5,-852.764
1526,33,black,h4e7,1296.3,Bxe7,1283.45,12.849999999999907,-852.764
1527,33,black,h7h5,1195.9,Kh6,1363.6,-167.69999999999982,-852.764
1528,33,black,c7c5,1360.7,Bf8,1369.2,-8.5,-852.764
1529,33,black,h6h7,1351.7,Bd6,10675.35,-9323.65,-852.764
1530,33,black,h6h7,1341.7,Bc5,10670.35,-9328.65,-852.764
1531,34,black,e7e5,34.1,e5,31.15,2.950000000000003,-516.989
1532,34,black,b8c6,33.1,Nc6,29.95,3.150000000000002,-516.989
1533,34,black,c6e5,-294.5,Ba3,138.45,-432.95,-516.989
1534,34,black,d8h4,411.8,Qf6,480.45,-68.64999999999998,-516.989
1535,34,black,a3c5,245.5,Nxe5,284.85,-39.35000000000002,-516.989
1536,34,black,a3c5,-209.7,c6,46.8,-256.5,-516.989
1537,34,black,b7a6,-711.6,g5,-169.15,-542.45,-516.989
1538,34,black,c8b7,-648.7,Qxf2+,-452.5,-196.20000000000005,-516.989
1539,34,black,c8b7,-730.8,Nf7,-244.05,-486.74999999999994,-516.989
1540,34,black,a8c8,-617.5,Nd8,-101.55,-515.95,-516.989
1541,34,black,a8d8,-453.2,Rxd8,-451.15,-2.0500000000000114,-516.989
1542,34,black,f2g1,-906.5,Nf6,-785.95,-120.54999999999995,-516.989
1543,34,black,f2g1,-1103.5,Ng4,-872.9,-230.6,-516.989
1544,34,black,f2g1,-19997.8,Rg8,-10338.0,-9659.8,-516.989
1545,34,black,f2g1,-1286.8,Rg6,-1027.55,-259.25,-516.989
1546,34,black,f2g1,-19993.0,Qe1+,-9785.05,-10207.95,-516.989
1547,34,black,a3c5,414.2,Rg8,519.7,-105.50000000000006,-516.989
1548,34,black,a3c5,484.1,Rh8,608.65,-124.54999999999995,-516.989
1549,34,black,a3c5,566.1,Bxd6,597.8,-31.699999999999932,-516.989
1550,34,black,d6h2,530.7,Ne5,584.2,-53.5,-516.989
1551,34,black,e5d3,456.6,Nf3+,596.55,-139.94999999999993,-516.989
1552,34,black,d6c5,360.8,Nh4,415.2,-54.39999999999998,-516.989
1553,34,black,d6c5,63.2,Bg3+,460.55,-397.35,-516.989
1554,34,black,h8f8,415.8,Ng6,599.2,-183.40000000000003,-516.989
1555,34,black,g3h2,473.4,Bf2,656.25,-182.85,-516.989
1556,34,black,d8d7,640.8,Kf8,702.1,-61.30000000000007,-516.989
1557,34,black,f2d4,540.7,Rd2,704.05,-163.3499999999999,-516.989
1558,34,black,d2c2,505.9,Rg8,682.2,-176.30000000000007,-516.989
1559,34,black,d2c2,809.0,Kg7,887.55,-78.54999999999995,-516.989
1560,34,black,d2c2,794.2,Ne7,884.45,-90.25,-516.989
1561,34,black,f2g1,973.8,a6,1032.2,-58.40000000000009,-516.989
1562,34,black,f2a7,1049.1,Bh4,1122.2,-73.10000000000014,-516.989
1563,34,black,e7d5,1117.0,Kh6,1159.65,-42.65000000000009,-516.989
1564,34,black,h6h5,1074.0,Be1,1102.6,-28.59999999999991,-516.989
1565,34,black,e1d2,1077.7,Bg3,1159.05,-81.34999999999991,-516.989
1566,34,black,g3e5,1012.8,Bxe5,1012.0,0.7999999999999545,-516.989
1567,34,black,h6h5,903.2,a5,931.8,-28.59999999999991,-516.989
1568,34,black,e5b2,985.5,Bxd6,995.65,-10.149999999999975,-516.989
1569,34,black,h6h5,880.7,Nc6,931.25,-50.549999999999955,-516.989
1570,34,black,c6e5,1001.3,Be7,1071.15,-69.85000000000014,-516.989
1571,34,black,h6h5,917.5,Bd6,945.25,-27.75,-516.989
1572,34,black,c6e5,968.0,Be7,1056.9,-88.90000000000009,-516.989
1573,34,black,c6d4,916.4,Bd6,942.95,-26.550000000000068,-516.989
1574,34,black,h6h5,869.6,a4,918.5,-48.89999999999998,-516.989
1575,34,black,c6d4,969.9,Be7,1049.0,-79.10000000000002,-516.989
1576,34,black,h6h5,868.5,Bd6,914.55,-46.049999999999955,-516.989
1577,34,black,c6e5,983.9,Be7,1057.2,-73.30000000000007,-516.989
1578,34,black,h6h5,868.0,Bd6,914.4,-46.39999999999998,-516.989
1579,34,black,h6h5,850.0,Be5,917.5,-67.5,-516.989
1580,34,black,h6h5,858.9,Bh2,905.6,-46.700000000000045,-516.989
1581,35,black,c7c5,34.2,e5,32.65,1.5500000000000045,-95.627
1582,35,black,b8c6,31.6,Nc6,34.7,-3.1000000000000014,-95.627
1583,35,black,c6e5,-298.4,Nxe5,-297.95,-0.4499999999999886,-95.627
1584,35,black,e5g6,-300.6,Nf3+,-17.4,-283.20000000000005,-95.627
1585,35,black,f8c5,276.5,Be7,297.0,-20.5,-95.627
1586,35,black,e8f7,-583.8,Kxf7,-580.65,-3.1499999999999773,-95.627
1587,35,black,d7d6,-630.1,c6,-642.9,12.799999999999956,-95.627
1588,35,black,d8e7,-640.9,Nf6,-572.25,-68.64999999999998,-95.627
1589,35,black,d7c6,-651.0,Qc7,-564.2,-86.79999999999995,-95.627
1590,35,black,c7c2,-575.7,Kxe7,-582.0,6.2999999999999545,-95.627
1591,35,black,e7d8,-688.1,Rg8,-666.4,-21.700000000000045,-95.627
1592,35,black,c7c2,-674.6,Rh8,-652.9,-21.700000000000045,-95.627
1593,35,black,e7d8,-696.9,Rg8,-672.0,-24.899999999999977,-95.627
1594,35,black,e7d8,-673.6,Qc6,-651.3,-22.300000000000068,-95.627
1595,35,black,d7d6,-704.8,Rh8,-675.8,-29.0,-95.627
1596,35,black,c6e4,-700.9,Ng4,-636.45,-64.44999999999993,-95.627
1597,35,black,c6e4,-663.6,g5,-589.85,-73.75,-95.627
1598,35,black,c6e4,-664.9,Rg8,-629.2,-35.69999999999993,-95.627
1599,35,black,e7d8,-692.3,Qxc4,-119.2,-573.0999999999999,-95.627
1600,35,black,c4c5,-729.5,Rh8,-270.85,-458.65,-95.627
1601,35,black,g4e5,187.5,Rg8,456.7,-269.2,-95.627
1602,35,black,g8g7,269.1,Rh8,292.7,-23.59999999999997,-95.627
1603,35,black,g4e5,246.4,Rg8,446.45,-200.05,-95.627
1604,35,black,g4e5,285.5,Rg6,450.0,-164.5,-95.627
1605,35,black,d7d6,610.3,Rb8,633.95,-23.65000000000009,-95.627
1606,35,black,d7d6,591.5,a5,628.35,-36.85000000000002,-95.627
1607,35,black,g6e6,624.3,Rh6,635.35,-11.050000000000068,-95.627
1608,35,black,h6h7,422.5,Rh5,700.05,-277.54999999999995,-95.627
1609,35,black,h5h2,689.7,Rh7,815.8,-126.09999999999992,-95.627
1610,35,black,d7d6,939.4,d6,940.2,-0.8000000000000682,-95.627
1611,35,black,c8g4,836.8,Bd7,864.15,-27.350000000000023,-95.627
1612,35,black,b8h8,853.7,Rf8,887.85,-34.14999999999998,-95.627
1613,35,black,d6e5,935.7,dxe5,936.1,-0.3999999999999772,-95.627
1614,35,black,d7g4,838.8,Rf1+,959.2,-120.40000000000008,-95.627
1615,35,black,f1g1,541.9,Rf3,687.0,-145.10000000000002,-95.627
1616,35,black,d7g4,756.5,Rd3+,881.55,-125.04999999999995,-95.627
1617,35,black,d3d4,775.3,Bxg4,854.9,-79.60000000000002,-95.627
1618,35,black,d3d4,789.5,Re3,881.85,-92.35000000000002,-95.627
1619,35,black,g4f5,733.6,Bh5,844.95,-111.35000000000002,-95.627
1620,35,black,e3e2,763.5,Bf3,869.05,-105.54999999999995,-95.627
1621,35,black,e3e2,691.6,Rb3,826.75,-135.14999999999998,-95.627
1622,35,black,a5a4,779.6,Rc3+,872.35,-92.75,-95.627
1623,35,black,c3c5,742.3,Bh5,860.35,-118.05000000000008,-95.627
1624,35,black,c3c5,755.6,Bg4,876.0,-120.39999999999998,-95.627
1625,35,black,c3f3,816.2,Bh5,895.95,-79.75,-95.627
1626,35,black,c3f3,811.7,Be8,895.7,-84.0,-95.627
1627,35,black,c3f3,757.5,Rd3+,866.8,-109.29999999999995,-95.627
1628,35,black,e8g6,704.0,Rd2+,831.7,-127.70000000000005,-95.627
1629,35,black,d2d3,729.5,Bh5,862.9,-133.39999999999998,-95.627
1630,35,black,d2d5,738.8,Re2,774.55,-35.75,-95.627
1631,36,black,c7c5,36.0,e5,32.2,3.799999999999997,-7971.28
1632,36,black,b8c6,34.3,Nc6,32.9,1.3999999999999986,-7971.28
1633,36,black,c6e5,-298.0,Nxe5,-297.1,-0.8999999999999773,-7971.28
1634,36,black,e5g6,-306.8,Ba3,-41.0,-265.8,-7971.28
1635,36,black,a3b4,-284.8,Nf6,-54.1,-230.7,-7971.28
1636,36,black,a3c1,-378.7,Nxd5,-80.25,-298.45,-7971.28
1637,36,black,d8h4,-655.1,Nxf6,-203.5,-451.6,-7971.28
1638,36,black,a3c1,-377.4,Nh5,-157.75,-219.65,-7971.28
1639,36,black,d8h4,-433.2,Rb8,-105.15,-328.04999999999995,-7971.28
1640,36,black,a3e7,-675.5,Nxf3+,-442.05,-233.45,-7971.28
1641,36,black,a3e7,-198.5,Bd6,-100.9,-97.6,-7971.28
1642,36,black,d8h4,-461.0,Rxg8,-285.7,-175.3,-7971.28
1643,36,black,d8h4,-107.2,Qg5,12.6,-119.8,-7971.28
1644,36,black,e8f7,-200.0,Kf8,124.6,-324.6,-7971.28
1645,36,black,d6g3,141.5,Bf4,390.55,-249.05,-7971.28
1646,36,black,g5h4,522.0,Qf5,688.85,-166.85000000000002,-7971.28
1647,36,black,f4g3,938.1,Bxd2+,1137.95,-199.85,-7971.28
1648,36,black,d7d5,-17879.9,Ke7,1057.5,-18937.4,-7971.28
1649,36,black,d7d6,-20007.0,Ke8,-5.5,-20001.5,-7971.28
1650,36,black,d7d6,-13554.9,g6,3220.05,-16774.95,-7971.28
1651,36,black,e8e7,-20004.0,Kd8,-2.5,-20001.5,-7971.28
1652,36,black,c7c6,-20003.8,a5,-4.4,-19999.4,-7971.28
1653,36,black,d7d6,-11458.6,Ke7,4269.2,-15727.8,-7971.28
1654,36,black,b7b5,-20006.0,d5,-6.0,-20000.0,-7971.28
1655,36,black,b7b6,-17867.3,Bd7,1063.35,-18930.65,-7971.28
1656,36,black,b7b6,-15723.1,Rf8,2135.95,-17859.05,-7971.28
1657,36,black,f8f3,-15744.1,Rf1+,2125.95,-17870.05,-7971.28
1658,36,black,d7b5,-15724.9,Bf5,2134.55,-17859.45,-7971.28
1659,36,black,f5e6,-20007.0,Rc1,-5.5,-20001.5,-7971.28
1660,36,black,c1c2,1240.9,Rg1,10615.25,-9374.35,-7971.28
1661,36,black,e7e8,-20009.2,Ke6,-6.3,-20002.9,-7971.28
1662,36,black,e6f6,-20002.0,Kf6,-2.0,-20000.0,-7971.28
1663,36,black,g1g2,-20010.1,Bxh3,-6.55,-20003.55,-7971.28
1664,36,black,h3g4,-20009.9,Rg2+,-943.8,-19066.1,-7971.28
1665,36,black,d5e4,-20007.2,Rg1,-5.1,-20002.1,-7971.28
1666,36,black,d5e4,-20007.0,Rxa1,-4.0,-20003.0,-7971.28
1667,36,black,a1f1,-20004.2,Be6,-2.6,-20001.6,-7971.28
1668,36,black,f6e5,-20001.0,Kf7,-1.0,-20000.0,-7971.28
1669,36,black,f7e7,925.4,Kxe7,932.15,-6.75,-7971.28
1670,36,black,a1h1,230.1,dxe4+,406.25,-176.15,-7971.28
1671,36,black,a1h1,5.4,Ke8,410.05,-404.65,-7971.28
1672,36,black,a1h1,0.3,Rd1,459.5,-459.2,-7971.28
1673,36,black,d1h1,178.4,Rd2+,536.3,-357.9,-7971.28
1674,36,black,d2c2,763.6,Bd5,793.4,-29.799999999999955,-7971.28
1675,36,black,d2c2,570.7,Rd1,757.5,-186.79999999999995,-7971.28
1676,36,black,d1h1,447.8,Rb1,636.4,-188.59999999999997,-7971.28
1677,36,black,b1h1,59.4,Rd1,508.05,-448.65,-7971.28
1678,36,black,d1h1,96.0,Bg8,508.85,-412.85,-7971.28
1679,36,black,d1h1,570.5,Bh7,697.4,-126.89999999999998,-7971.28
1680,36,black,h7g6,850.1,Bg8,842.55,7.550000000000068,-7971.28
1681,37,black,e7e5,26.3,e5,29.25,-2.9499999999999993,-7096.824
1682,37,black,b8c6,36.3,Nc6,33.25,3.049999999999997,-7096.824
1683,37,black,c6e5,-299.8,Nxe5,-300.7,0.8999999999999773,-7096.824
1684,37,black,e5g6,-303.6,Nf3+,-23.75,-279.85,-7096.824
1685,37,black,f8c5,275.6,Nxe7,323.8,-48.19999999999999,-7096.824
1686,37,black,e8f7,-588.6,Kxf7,-583.7,-4.899999999999977,-7096.824
1687,37,black,d7d5,-688.3,Rg8,-644.4,-43.89999999999998,-7096.824
1688,37,black,d7d6,-576.1,Rb8,-557.7,-18.399999999999977,-7096.824
1689,37,black,b7b5,-653.7,c5,-612.1,-41.60000000000002,-7096.824
1690,37,black,d7d5,-726.8,h5,-680.5,-46.299999999999955,-7096.824
1691,37,black,b7b5,-709.8,Rh8,-680.45,-29.34999999999991,-7096.824
1692,37,black,b7b5,-713.1,Rg8,-681.25,-31.850000000000023,-7096.824
1693,37,black,d8b6,-836.4,Qxb6,-833.75,-2.6499999999999773,-7096.824
1694,37,black,b6f6,-846.5,Ng6,-815.7,-30.799999999999955,-7096.824
1695,37,black,g7h6,-1027.3,Nh8,-932.5,-94.79999999999995,-7096.824
1696,37,black,g8g7,-976.1,Ng6,-915.5,-60.60000000000002,-7096.824
1697,37,black,f7e8,-918.2,Rxh8,-965.2,47.0,-7096.824
1698,37,black,b6b4,-1146.7,Rh6,-1085.5,-61.200000000000045,-7096.824
1699,37,black,b6b4,-1128.5,Bg7,-1105.7,-22.799999999999955,-7096.824
1700,37,black,g7a1,-1167.6,Bh8,-1100.0,-67.59999999999991,-7096.824
1701,37,black,h8c3,-1126.0,Ra8,-1055.4,-70.59999999999991,-7096.824
1702,37,black,h8c3,-1153.9,Bd4,-1103.75,-50.15000000000009,-7096.824
1703,37,black,d4c3,-1115.1,Rh8,-1077.2,-37.899999999999864,-7096.824
1704,37,black,d4c3,-1148.2,h4,-1123.3,-24.90000000000009,-7096.824
1705,37,black,d4c3,-1153.3,Rg8,-1111.8,-41.5,-7096.824
1706,37,black,d4c3,-1218.0,Rh8,-1156.35,-61.65000000000009,-7096.824
1707,37,black,b6b4,-1143.0,Rg8,-1103.55,-39.450000000000045,-7096.824
1708,37,black,f7e8,-1097.8,d5,-1078.85,-18.950000000000045,-7096.824
1709,37,black,b6f6,-1040.1,cxb4,-1029.65,-10.449999999999818,-7096.824
1710,37,black,b6f6,-1026.4,b3,-1019.45,-6.9500000000000455,-7096.824
1711,37,black,g8e8,-19996.0,Rxe8+,4.0,-20000.0,-7096.824
1712,37,black,b6a5,-19998.0,Bf6,3.0,-20001.0,-7096.824
1713,37,black,b6f2,-19998.0,Re3,-8482.75,-11515.25,-7096.824
1714,37,black,b6d4,-19996.0,Bxd4,-2119.35,-17876.65,-7096.824
1715,37,black,d4c3,-19997.0,Re4,-2144.65,-17852.35,-7096.824
1716,37,black,b6a5,-19994.8,Bd7,-1057.15,-18937.65,-7096.824
1717,37,black,b6a5,-19996.5,Rh8,5.25,-20001.75,-7096.824
1718,37,black,b6a5,-19996.1,Ree8,-1062.5,-18933.6,-7096.824
1719,37,black,b6a5,-19997.0,Re1,-3194.5,-16802.5,-7096.824
1720,37,black,b6a5,-19999.0,Kg7,3.7,-20002.7,-7096.824
1721,37,black,b6a5,-19999.0,Rh7,-2122.05,-17876.95,-7096.824
1722,37,black,b6a5,-19999.0,Rh5,4.5,-20003.5,-7096.824
1723,37,black,b6a5,-19999.0,Bxe5,3.5,-20002.5,-7096.824
1724,37,black,b6f2,-19999.0,Bb2,4.55,-20003.55,-7096.824
1725,37,black,b6a5,-20000.0,Bc1,3.05,-20003.05,-7096.824
1726,37,black,b6a5,-19998.0,Rh1,-3209.8,-16788.2,-7096.824
1727,37,black,b6a5,-19996.0,Bf4,-1055.3,-18940.7,-7096.824
1728,37,black,f4e5,-19997.0,Bc1,-10566.3,-9430.7,-7096.824
1729,37,black,b6a5,-16301.5,Bxf4,-6593.1,-9708.4,-7096.824
1730,37,black,f4e5,-19996.0,Bd2+,-1035.1,-18960.9,-7096.824
1731,38,black,e7e5,33.0,e5,32.3,0.7000000000000028,-1571.573
1732,38,black,g8f6,42.6,Nc6,34.65,7.950000000000003,-1571.573
1733,38,black,c6e5,-300.4,Nxe5,-300.35,-0.0499999999999545,-1571.573
1734,38,black,e5g6,-306.8,Ba3,-41.8,-265.0,-1571.573
1735,38,black,a3e7,-239.8,Nxe7,-92.5,-147.3,-1571.573
1736,38,black,a3e7,-373.4,Nc4,78.55,-451.95,-1571.573
1737,38,black,c4b2,-32.1,Nxe3,48.25,-80.35,-1571.573
1738,38,black,e3d1,-576.1,Nd5,-56.0,-520.1,-1571.573
1739,38,black,d8h4,489.4,b6,591.85,-102.45000000000005,-1571.573
1740,38,black,d8h4,523.3,Be7,517.0,6.2999999999999545,-1571.573
1741,38,black,g7g6,570.9,a6,566.15,4.75,-1571.573
1742,38,black,e7h4,173.9,Bh4+,177.75,-3.8499999999999943,-1571.573
1743,38,black,d7d5,180.4,Bg5,289.4,-108.99999999999996,-1571.573
1744,38,black,g5h6,272.7,Bxc1,318.25,-45.55000000000001,-1571.573
1745,38,black,c1f4,-348.7,Rxg8,-75.6,-273.1,-1571.573
1746,38,black,c1g5,-372.1,Rh8,-84.65,-287.45000000000005,-1571.573
1747,38,black,c1b2,-480.3,d6,-141.25,-339.05,-1571.573
1748,38,black,e8f7,-799.5,Kxf7,-803.35,3.8500000000000223,-1571.573
1749,38,black,d8h4,-907.6,Qg8,-832.95,-74.64999999999998,-1571.573
1750,38,black,f7e7,-858.7,Bg4,-755.1,-103.60000000000002,-1571.573
1751,38,black,g4e6,-799.5,Rd8,-748.85,-50.64999999999998,-1571.573
1752,38,black,g4e6,-835.4,Bf5,-811.1,-24.299999999999955,-1571.573
1753,38,black,c1b2,-838.5,Bd2+,-755.9,-82.60000000000002,-1571.573
1754,38,black,f5e6,-853.5,Rd7,-769.25,-84.25,-1571.573
1755,38,black,d6d5,-759.3,Kf8,-568.5,-190.79999999999995,-1571.573
1756,38,black,f8g8,-370.7,Bc1,-33.2,-337.5,-1571.573
1757,38,black,c1b2,-481.3,Rg8,-62.4,-418.9,-1571.573
1758,38,black,f8f7,-444.3,Rh8,-173.65,-270.65,-1571.573
1759,38,black,f5e4,-466.9,a5,-198.15,-268.75,-1571.573
1760,38,black,c1b2,-450.2,Rg8,-60.3,-389.9,-1571.573
1761,38,black,c1b2,-572.6,dxe5,-397.1,-175.5,-1571.573
1762,38,black,c1b2,-614.1,Rh8,-518.45,-95.64999999999998,-1571.573
1763,38,black,c1b2,-588.2,Bxd2+,-513.65,-74.55000000000007,-1571.573
1764,38,black,f8f7,-717.6,Rd5,-237.75,-479.85,-1571.573
1765,38,black,h8g8,-699.4,Be6,-351.3,-348.09999999999997,-1571.573
1766,38,black,f8f7,-724.2,Bc1,-192.1,-532.1,-1571.573
1767,38,black,h8g8,-529.8,Bxd2,-276.35,-253.44999999999993,-1571.573
1768,38,black,h8h7,-645.9,Rxh7,-639.8,-6.100000000000023,-1571.573
1769,38,black,e5f4,-773.3,Rd6,-680.55,-92.75,-1571.573
1770,38,black,e5d4,-760.5,Bf7,-683.9,-76.60000000000002,-1571.573
1771,38,black,e5d4,-749.0,Be8,-655.95,-93.04999999999995,-1571.573
1772,38,black,e5d4,-807.4,Bxh5,-768.55,-38.85000000000002,-1571.573
1773,38,black,f8g7,-931.1,Rdh6,-820.65,-110.45000000000005,-1571.573
1774,38,black,f8g8,-1017.0,Kf7,-873.2,-143.79999999999995,-1571.573
1775,38,black,h7g7,-2992.8,Rxg7,1141.85,-4134.65,-1571.573
1776,38,black,e5f4,-14359.4,Rg8,-7651.6,-6707.799999999999,-1571.573
1777,38,black,e5e4,-16205.9,e4,851.85,-17057.75,-1571.573
1778,38,black,h5f3,-19997.0,Rg7,-2095.7,-17901.3,-1571.573
1779,38,black,h5f3,-19996.9,Kf8,-4204.6,-15792.3,-1571.573
1780,38,black,h5d1,-19996.0,Rd6,-10430.15,-9565.85,-1571.573
1781,39,black,e7e5,27.0,e5,28.55,-1.5500000000000007,-3495.32
1782,39,black,b8c6,27.5,Nc6,28.7,-1.1999999999999993,-3495.32
1783,39,black,c6e5,-294.5,Ba3,133.35,-427.85,-3495.32
1784,39,black,d7c6,563.2,d6,758.9,-195.69999999999993,-3495.32
1785,39,black,g8f6,970.0,Bd7,997.55,-27.549999999999955,-3495.32
1786,39,black,g8f6,1016.2,g6,1053.25,-37.049999999999955,-3495.32
1787,39,black,a3d6,907.7,Kf8,1001.2,-93.5,-3495.32
1788,39,black,a8e8,1102.8,Nf6,1110.8,-8.0,-3495.32
1789,39,black,a3b4,1082.0,Nxe4,1110.75,-28.75,-3495.32
1790,39,black,a8e8,958.5,Rb8,1031.75,-73.25,-3495.32
1791,39,black,a3e7,840.1,Rxb2,932.75,-92.64999999999998,-3495.32
1792,39,black,a7b6,773.3,Bxe7,940.35,-167.05000000000007,-3495.32
1793,39,black,f8e8,1106.2,Kg7,1112.95,-6.75,-3495.32
1794,39,black,b2b8,698.2,Rg8,849.1,-150.89999999999998,-3495.32
1795,39,black,b2b8,672.5,g5,840.35,-167.85000000000002,-3495.32
1796,39,black,e7a3,933.5,Rb1,1001.15,-67.64999999999998,-3495.32
1797,39,black,b1b4,903.1,Rxb2,1085.95,-182.85,-3495.32
1798,39,black,b2b4,962.1,c5,1132.8,-170.69999999999993,-3495.32
1799,39,black,e7f6,1323.7,Bf6,1296.0,27.700000000000045,-3495.32
1800,39,black,e4c5,1039.5,Nxd2,4945.05,-3905.55,-3495.32
1801,39,black,d2f3,1068.4,Rb8,1187.95,-119.54999999999995,-3495.32
1802,39,black,g7f6,1280.1,Kg8,8776.3,-7496.199999999999,-3495.32
1803,39,black,d2e4,1207.2,Nxb3,1238.15,-30.950000000000045,-3495.32
1804,39,black,h7g6,1027.8,Rd8,10513.4,-9485.6,-3495.32
1805,39,black,d8d1,1036.2,Rd2,9581.4,-8545.199999999999,-3495.32
1806,39,black,g8g7,1053.2,Rd4,5807.0,-4753.8,-3495.32
