Iteration,Puzzle ID,Method,Best Move Score,Qwen Move Score
49,69,Qwen:32B,411,113
50,69,Qwen:32B,411,113
1,70,Qwen:32B,483,39
2,70,Qwen:32B,483,125
3,70,Qwen:32B,483,125
4,70,Qwen:32B,483,125
5,70,Qwen:32B,483,125
6,70,Qwen:32B,483,125
7,70,Qwen:32B,483,125
8,70,Qwen:32B,483,125
9,70,Qwen:32B,483,125
10,70,Qwen:32B,483,39
11,70,Qwen:32B,483,125
12,70,Qwen:32B,483,125
13,70,Qwen:32B,483,39
14,70,Qwen:32B,483,125
15,70,Qwen:32B,483,125
16,70,Qwen:32B,483,-199
17,70,Qwen:32B,483,-199
18,70,Qwen:32B,483,125
19,70,Qwen:32B,483,125
20,70,Qwen:32B,483,125
21,70,Qwen:32B,483,125
22,70,Qwen:32B,483,39
23,70,Qwen:32B,483,39
24,70,Qwen:32B,483,125
25,70,Qwen:32B,483,125
26,70,Qwen:32B,483,125
27,70,Qwen:32B,483,125
28,70,Qwen:32B,483,125
29,70,Qwen:32B,483,125
30,70,Qwen:32B,483,125
31,70,Qwen:32B,483,125
32,70,Qwen:32B,483,125
33,70,Qwen:32B,483,125
34,70,Qwen:32B,483,-199
35,70,Qwen:32B,483,125
36,70,Qwen:32B,483,125
37,70,Qwen:32B,483,125
38,70,Qwen:32B,483,39
39,70,Qwen:32B,483,125
40,70,Qwen:32B,483,-199
41,70,Qwen:32B,483,125
42,70,Qwen:32B,483,39
43,70,Qwen:32B,483,-199
44,70,Qwen:32B,483,125
45,70,Qwen:32B,483,125
46,70,Qwen:32B,483,39
47,70,Qwen:32B,483,125
48,70,Qwen:32B,483,125
49,70,Qwen:32B,483,125
50,70,Qwen:32B,483,125
1,71,Qwen:32B,498,168
2,71,Qwen:32B,498,168
3,71,Qwen:32B,498,168
4,71,Qwen:32B,498,-113
5,71,Qwen:32B,498,-113
6,71,Qwen:32B,498,166
7,71,Qwen:32B,498,168
8,71,Qwen:32B,498,166
9,71,Qwen:32B,498,-113
10,71,Qwen:32B,498,166
11,71,Qwen:32B,498,168
12,71,Qwen:32B,498,168
13,71,Qwen:32B,498,168
14,71,Qwen:32B,498,168
15,71,Qwen:32B,498,168
16,71,Qwen:32B,498,166
17,71,Qwen:32B,498,166
18,71,Qwen:32B,498,166
19,71,Qwen:32B,498,168
20,71,Qwen:32B,498,-113
21,71,Qwen:32B,498,168
22,71,Qwen:32B,498,168
23,71,Qwen:32B,498,166
24,71,Qwen:32B,498,168
25,71,Qwen:32B,498,168
26,71,Qwen:32B,498,168
27,71,Qwen:32B,498,166
28,71,Qwen:32B,498,168
29,71,Qwen:32B,498,168
30,71,Qwen:32B,498,168
31,71,Qwen:32B,498,166
32,71,Qwen:32B,498,168
33,71,Qwen:32B,498,168
34,71,Qwen:32B,498,-113
35,71,Qwen:32B,498,-113
36,71,Qwen:32B,498,166
37,71,Qwen:32B,498,166
38,71,Qwen:32B,498,168
39,71,Qwen:32B,498,168
40,71,Qwen:32B,498,168
41,71,Qwen:32B,498,166
42,71,Qwen:32B,498,168
43,71,Qwen:32B,498,168
44,71,Qwen:32B,498,-113
45,71,Qwen:32B,498,166
46,71,Qwen:32B,498,168
47,71,Qwen:32B,498,168
48,71,Qwen:32B,498,168
49,71,Qwen:32B,498,168
50,71,Qwen:32B,498,-113
1,72,Qwen:32B,539,170
2,72,Qwen:32B,539,170
3,72,Qwen:32B,539,-212
4,72,Qwen:32B,539,170
5,72,Qwen:32B,539,170
6,72,Qwen:32B,539,170
7,72,Qwen:32B,539,170
8,72,Qwen:32B,539,159
9,72,Qwen:32B,539,159
10,72,Qwen:32B,539,170
11,72,Qwen:32B,539,170
12,72,Qwen:32B,539,170
13,72,Qwen:32B,539,170
14,72,Qwen:32B,539,170
15,72,Qwen:32B,539,170
16,72,Qwen:32B,539,170
17,72,Qwen:32B,539,-212
18,72,Qwen:32B,539,170
19,72,Qwen:32B,539,170
20,72,Qwen:32B,539,170
21,72,Qwen:32B,539,170
22,72,Qwen:32B,539,-212
23,72,Qwen:32B,539,170
24,72,Qwen:32B,539,170
25,72,Qwen:32B,539,170
26,72,Qwen:32B,539,-212
27,72,Qwen:32B,539,159
28,72,Qwen:32B,539,170
29,72,Qwen:32B,539,170
30,72,Qwen:32B,539,159
31,72,Qwen:32B,539,-212
32,72,Qwen:32B,539,170
33,72,Qwen:32B,539,170
34,72,Qwen:32B,539,-212
35,72,Qwen:32B,539,170
36,72,Qwen:32B,539,170
37,72,Qwen:32B,539,170
38,72,Qwen:32B,539,159
39,72,Qwen:32B,539,170
40,72,Qwen:32B,539,170
41,72,Qwen:32B,539,170
42,72,Qwen:32B,539,170
43,72,Qwen:32B,539,170
44,72,Qwen:32B,539,170
45,72,Qwen:32B,539,159
46,72,Qwen:32B,539,170
47,72,Qwen:32B,539,170
48,72,Qwen:32B,539,170
49,72,Qwen:32B,539,170
50,72,Qwen:32B,539,170
1,73,Qwen:32B,498,51
2,73,Qwen:32B,498,111
3,73,Qwen:32B,498,111
4,73,Qwen:32B,498,111
5,73,Qwen:32B,498,111
6,73,Qwen:32B,498,-206
7,73,Qwen:32B,498,111
8,73,Qwen:32B,498,111
9,73,Qwen:32B,498,111
10,73,Qwen:32B,498,111
11,73,Qwen:32B,498,111
12,73,Qwen:32B,498,111
13,73,Qwen:32B,498,111
14,73,Qwen:32B,498,-206
15,73,Qwen:32B,498,111
16,73,Qwen:32B,498,111
17,73,Qwen:32B,498,111
18,73,Qwen:32B,498,111
19,73,Qwen:32B,498,51
20,73,Qwen:32B,498,111
21,73,Qwen:32B,498,111
22,73,Qwen:32B,498,111
23,73,Qwen:32B,498,51
24,73,Qwen:32B,498,111
25,73,Qwen:32B,498,111
26,73,Qwen:32B,498,51
27,73,Qwen:32B,498,111
28,73,Qwen:32B,498,111
29,73,Qwen:32B,498,-206
30,73,Qwen:32B,498,111
31,73,Qwen:32B,498,111
32,73,Qwen:32B,498,51
33,73,Qwen:32B,498,-206
34,73,Qwen:32B,498,111
35,73,Qwen:32B,498,111
36,73,Qwen:32B,498,111
37,73,Qwen:32B,498,111
38,73,Qwen:32B,498,111
39,73,Qwen:32B,498,-206
40,73,Qwen:32B,498,111
41,73,Qwen:32B,498,111
42,73,Qwen:32B,498,111
43,73,Qwen:32B,498,111
44,73,Qwen:32B,498,111
45,73,Qwen:32B,498,111
46,73,Qwen:32B,498,111
47,73,Qwen:32B,498,111
48,73,Qwen:32B,498,111
49,73,Qwen:32B,498,111
50,73,Qwen:32B,498,111
1,74,Qwen:32B,499,55
2,74,Qwen:32B,499,-47
3,74,Qwen:32B,499,-47
4,74,Qwen:32B,499,55
5,74,Qwen:32B,499,-47
6,74,Qwen:32B,499,55
7,74,Qwen:32B,499,-47
8,74,Qwen:32B,499,55
9,74,Qwen:32B,499,-225
10,74,Qwen:32B,499,55
11,74,Qwen:32B,499,-47
12,74,Qwen:32B,499,55
13,74,Qwen:32B,499,55
14,74,Qwen:32B,499,55
15,74,Qwen:32B,499,55
16,74,Qwen:32B,499,55
17,74,Qwen:32B,499,55
18,74,Qwen:32B,499,-225
19,74,Qwen:32B,499,55
20,74,Qwen:32B,499,55
21,74,Qwen:32B,499,55
22,74,Qwen:32B,499,55
23,74,Qwen:32B,499,-47
24,74,Qwen:32B,499,-225
25,74,Qwen:32B,499,55
26,74,Qwen:32B,499,55
27,74,Qwen:32B,499,55
28,74,Qwen:32B,499,55
29,74,Qwen:32B,499,-47
30,74,Qwen:32B,499,55
31,74,Qwen:32B,499,55
32,74,Qwen:32B,499,-47
33,74,Qwen:32B,499,55
34,74,Qwen:32B,499,55
35,74,Qwen:32B,499,55
36,74,Qwen:32B,499,-47
37,74,Qwen:32B,499,-225
38,74,Qwen:32B,499,-225
39,74,Qwen:32B,499,55
40,74,Qwen:32B,499,-225
41,74,Qwen:32B,499,-47
42,74,Qwen:32B,499,55
43,74,Qwen:32B,499,-225
44,74,Qwen:32B,499,55
45,74,Qwen:32B,499,55
46,74,Qwen:32B,499,55
47,74,Qwen:32B,499,55
48,74,Qwen:32B,499,13
49,74,Qwen:32B,499,-47
50,74,Qwen:32B,499,55
1,75,Qwen:32B,526,238
2,75,Qwen:32B,526,238
3,75,Qwen:32B,526,238
4,75,Qwen:32B,526,238
5,75,Qwen:32B,526,238
6,75,Qwen:32B,526,238
7,75,Qwen:32B,526,238
8,75,Qwen:32B,526,238
9,75,Qwen:32B,526,238
10,75,Qwen:32B,526,238
11,75,Qwen:32B,526,166
12,75,Qwen:32B,526,166
13,75,Qwen:32B,526,238
14,75,Qwen:32B,526,238
15,75,Qwen:32B,526,238
16,75,Qwen:32B,526,238
17,75,Qwen:32B,526,238
18,75,Qwen:32B,526,166
19,75,Qwen:32B,526,238
20,75,Qwen:32B,526,166
21,75,Qwen:32B,526,32
22,75,Qwen:32B,526,238
23,75,Qwen:32B,526,238
24,75,Qwen:32B,526,238
25,75,Qwen:32B,526,238
26,75,Qwen:32B,526,166
27,75,Qwen:32B,526,238
28,75,Qwen:32B,526,238
29,75,Qwen:32B,526,166
30,75,Qwen:32B,526,166
31,75,Qwen:32B,526,238
32,75,Qwen:32B,526,238
33,75,Qwen:32B,526,166
34,75,Qwen:32B,526,238
35,75,Qwen:32B,526,238
36,75,Qwen:32B,526,238
37,75,Qwen:32B,526,238
38,75,Qwen:32B,526,238
39,75,Qwen:32B,526,238
40,75,Qwen:32B,526,238
41,75,Qwen:32B,526,32
42,75,Qwen:32B,526,238
43,75,Qwen:32B,526,238
44,75,Qwen:32B,526,238
45,75,Qwen:32B,526,238
46,75,Qwen:32B,526,238
47,75,Qwen:32B,526,166
48,75,Qwen:32B,526,238
49,75,Qwen:32B,526,238
50,75,Qwen:32B,526,238
1,76,Qwen:32B,557,141
2,76,Qwen:32B,557,141
3,76,Qwen:32B,557,141
4,76,Qwen:32B,557,141
5,76,Qwen:32B,557,-216
6,76,Qwen:32B,557,141
7,76,Qwen:32B,557,141
8,76,Qwen:32B,557,141
9,76,Qwen:32B,557,141
10,76,Qwen:32B,557,121
11,76,Qwen:32B,557,121
12,76,Qwen:32B,557,141
13,76,Qwen:32B,557,121
14,76,Qwen:32B,557,141
15,76,Qwen:32B,557,141
16,76,Qwen:32B,557,121
17,76,Qwen:32B,557,141
18,76,Qwen:32B,557,121
19,76,Qwen:32B,557,141
20,76,Qwen:32B,557,-216
21,76,Qwen:32B,557,141
22,76,Qwen:32B,557,141
23,76,Qwen:32B,557,121
24,76,Qwen:32B,557,141
25,76,Qwen:32B,557,141
26,76,Qwen:32B,557,141
27,76,Qwen:32B,557,121
28,76,Qwen:32B,557,121
29,76,Qwen:32B,557,121
30,76,Qwen:32B,557,141
31,76,Qwen:32B,557,141
32,76,Qwen:32B,557,141
33,76,Qwen:32B,557,141
34,76,Qwen:32B,557,141
35,76,Qwen:32B,557,141
36,76,Qwen:32B,557,-216
37,76,Qwen:32B,557,-216
38,76,Qwen:32B,557,141
39,76,Qwen:32B,557,141
40,76,Qwen:32B,557,141
41,76,Qwen:32B,557,121
42,76,Qwen:32B,557,141
43,76,Qwen:32B,557,141
44,76,Qwen:32B,557,141
45,76,Qwen:32B,557,141
46,76,Qwen:32B,557,121
47,76,Qwen:32B,557,-216
48,76,Qwen:32B,557,141
49,76,Qwen:32B,557,141
50,76,Qwen:32B,557,121
1,77,Qwen:32B,547,95
2,77,Qwen:32B,547,48
3,77,Qwen:32B,547,11
4,77,Qwen:32B,547,95
5,77,Qwen:32B,547,95
6,77,Qwen:32B,547,48
7,77,Qwen:32B,547,95
8,77,Qwen:32B,547,95
9,77,Qwen:32B,547,95
10,77,Qwen:32B,547,48
11,77,Qwen:32B,547,95
12,77,Qwen:32B,547,48
13,77,Qwen:32B,547,48
14,77,Qwen:32B,547,-53
15,77,Qwen:32B,547,-53
16,77,Qwen:32B,547,-53
17,77,Qwen:32B,547,95
18,77,Qwen:32B,547,95
19,77,Qwen:32B,547,95
20,77,Qwen:32B,547,-53
21,77,Qwen:32B,547,48
22,77,Qwen:32B,547,95
23,77,Qwen:32B,547,95
24,77,Qwen:32B,547,95
25,77,Qwen:32B,547,-53
26,77,Qwen:32B,547,95
27,77,Qwen:32B,547,-53
28,77,Qwen:32B,547,95
29,77,Qwen:32B,547,95
30,77,Qwen:32B,547,95
31,77,Qwen:32B,547,-53
32,77,Qwen:32B,547,-53
33,77,Qwen:32B,547,48
34,77,Qwen:32B,547,95
35,77,Qwen:32B,547,95
36,77,Qwen:32B,547,-53
37,77,Qwen:32B,547,48
38,77,Qwen:32B,547,48
39,77,Qwen:32B,547,95
40,77,Qwen:32B,547,95
41,77,Qwen:32B,547,48
42,77,Qwen:32B,547,48
43,77,Qwen:32B,547,95
44,77,Qwen:32B,547,48
45,77,Qwen:32B,547,95
46,77,Qwen:32B,547,48
47,77,Qwen:32B,547,48
48,77,Qwen:32B,547,95
49,77,Qwen:32B,547,95
50,77,Qwen:32B,547,95
1,78,Qwen:32B,471,78
2,78,Qwen:32B,471,-266
3,78,Qwen:32B,471,-23
4,78,Qwen:32B,471,78
5,78,Qwen:32B,471,78
6,78,Qwen:32B,471,78
7,78,Qwen:32B,471,78
8,78,Qwen:32B,471,78
9,78,Qwen:32B,471,78
10,78,Qwen:32B,471,78
11,78,Qwen:32B,471,78
12,78,Qwen:32B,471,-266
13,78,Qwen:32B,471,-266
14,78,Qwen:32B,471,78
15,78,Qwen:32B,471,-23
16,78,Qwen:32B,471,78
17,78,Qwen:32B,471,78
18,78,Qwen:32B,471,78
19,78,Qwen:32B,471,78
20,78,Qwen:32B,471,78
21,78,Qwen:32B,471,78
22,78,Qwen:32B,471,78
23,78,Qwen:32B,471,-266
24,78,Qwen:32B,471,78
25,78,Qwen:32B,471,78
26,78,Qwen:32B,471,78
27,78,Qwen:32B,471,78
28,78,Qwen:32B,471,-23
29,78,Qwen:32B,471,78
30,78,Qwen:32B,471,78
31,78,Qwen:32B,471,78
32,78,Qwen:32B,471,78
33,78,Qwen:32B,471,78
34,78,Qwen:32B,471,78
35,78,Qwen:32B,471,78
36,78,Qwen:32B,471,-23
37,78,Qwen:32B,471,78
38,78,Qwen:32B,471,78
39,78,Qwen:32B,471,78
40,78,Qwen:32B,471,78
41,78,Qwen:32B,471,78
42,78,Qwen:32B,471,78
43,78,Qwen:32B,471,-266
44,78,Qwen:32B,471,-266
45,78,Qwen:32B,471,-266
46,78,Qwen:32B,471,78
47,78,Qwen:32B,471,78
48,78,Qwen:32B,471,78
49,78,Qwen:32B,471,78
50,78,Qwen:32B,471,78
1,79,Qwen:32B,578,173
2,79,Qwen:32B,578,238
3,79,Qwen:32B,578,173
4,79,Qwen:32B,578,238
5,79,Qwen:32B,578,238
6,79,Qwen:32B,578,238
7,79,Qwen:32B,578,238
8,79,Qwen:32B,578,173
9,79,Qwen:32B,578,173
10,79,Qwen:32B,578,238
11,79,Qwen:32B,578,173
12,79,Qwen:32B,578,173
13,79,Qwen:32B,578,173
14,79,Qwen:32B,578,238
15,79,Qwen:32B,578,238
16,79,Qwen:32B,578,173
17,79,Qwen:32B,578,238
18,79,Qwen:32B,578,173
19,79,Qwen:32B,578,238
20,79,Qwen:32B,578,238
21,79,Qwen:32B,578,173
22,79,Qwen:32B,578,173
23,79,Qwen:32B,578,238
24,79,Qwen:32B,578,238
25,79,Qwen:32B,578,238
26,79,Qwen:32B,578,173
27,79,Qwen:32B,578,238
28,79,Qwen:32B,578,238
29,79,Qwen:32B,578,238
30,79,Qwen:32B,578,238
31,79,Qwen:32B,578,238
32,79,Qwen:32B,578,238
33,79,Qwen:32B,578,-130
34,79,Qwen:32B,578,238
35,79,Qwen:32B,578,-130
36,79,Qwen:32B,578,173
37,79,Qwen:32B,578,238
38,79,Qwen:32B,578,238
39,79,Qwen:32B,578,238
40,79,Qwen:32B,578,238
41,79,Qwen:32B,578,173
42,79,Qwen:32B,578,238
43,79,Qwen:32B,578,238
44,79,Qwen:32B,578,238
45,79,Qwen:32B,578,238
46,79,Qwen:32B,578,173
47,79,Qwen:32B,578,238
48,79,Qwen:32B,578,173
49,79,Qwen:32B,578,238
50,79,Qwen:32B,578,238
1,80,Qwen:32B,571,391
2,80,Qwen:32B,571,184
3,80,Qwen:32B,571,184
4,80,Qwen:32B,571,391
5,80,Qwen:32B,571,184
6,80,Qwen:32B,571,391
7,80,Qwen:32B,571,391
8,80,Qwen:32B,571,391
9,80,Qwen:32B,571,391
10,80,Qwen:32B,571,184
11,80,Qwen:32B,571,391
12,80,Qwen:32B,571,391
13,80,Qwen:32B,571,391
14,80,Qwen:32B,571,184
15,80,Qwen:32B,571,184
16,80,Qwen:32B,571,391
17,80,Qwen:32B,571,184
18,80,Qwen:32B,571,391
19,80,Qwen:32B,571,391
20,80,Qwen:32B,571,391
21,80,Qwen:32B,571,184
22,80,Qwen:32B,571,391
23,80,Qwen:32B,571,391
24,80,Qwen:32B,571,391
25,80,Qwen:32B,571,391
26,80,Qwen:32B,571,391
27,80,Qwen:32B,571,391
28,80,Qwen:32B,571,391
29,80,Qwen:32B,571,391
30,80,Qwen:32B,571,391
31,80,Qwen:32B,571,391
32,80,Qwen:32B,571,391
33,80,Qwen:32B,571,391
34,80,Qwen:32B,571,391
35,80,Qwen:32B,571,391
36,80,Qwen:32B,571,184
37,80,Qwen:32B,571,184
38,80,Qwen:32B,571,391
39,80,Qwen:32B,571,391
40,80,Qwen:32B,571,184
41,80,Qwen:32B,571,391
42,80,Qwen:32B,571,-123
43,80,Qwen:32B,571,391
44,80,Qwen:32B,571,391
45,80,Qwen:32B,571,391
46,80,Qwen:32B,571,391
47,80,Qwen:32B,571,184
48,80,Qwen:32B,571,-123
49,80,Qwen:32B,571,391
50,80,Qwen:32B,571,391
1,81,Qwen:32B,209,82
2,81,Qwen:32B,209,82
3,81,Qwen:32B,209,82
4,81,Qwen:32B,209,82
5,81,Qwen:32B,209,82
6,81,Qwen:32B,209,82
7,81,Qwen:32B,209,82
8,81,Qwen:32B,209,82
9,81,Qwen:32B,209,82
10,81,Qwen:32B,209,82
11,81,Qwen:32B,209,82
12,81,Qwen:32B,209,82
13,81,Qwen:32B,209,82
14,81,Qwen:32B,209,82
15,81,Qwen:32B,209,82
16,81,Qwen:32B,209,82
17,81,Qwen:32B,209,82
18,81,Qwen:32B,209,82
19,81,Qwen:32B,209,82
20,81,Qwen:32B,209,26
21,81,Qwen:32B,209,82
22,81,Qwen:32B,209,82
23,81,Qwen:32B,209,82
24,81,Qwen:32B,209,26
25,81,Qwen:32B,209,82
26,81,Qwen:32B,209,26
27,81,Qwen:32B,209,82
28,81,Qwen:32B,209,82
29,81,Qwen:32B,209,82
30,81,Qwen:32B,209,82
31,81,Qwen:32B,209,82
32,81,Qwen:32B,209,26
33,81,Qwen:32B,209,82
34,81,Qwen:32B,209,82
35,81,Qwen:32B,209,82
36,81,Qwen:32B,209,82
37,81,Qwen:32B,209,82
38,81,Qwen:32B,209,82
39,81,Qwen:32B,209,82
40,81,Qwen:32B,209,82
41,81,Qwen:32B,209,26
42,81,Qwen:32B,209,82
43,81,Qwen:32B,209,82
44,81,Qwen:32B,209,82
45,81,Qwen:32B,209,82
46,81,Qwen:32B,209,82
47,81,Qwen:32B,209,26
48,81,Qwen:32B,209,82
49,81,Qwen:32B,209,82
50,81,Qwen:32B,209,82
1,82,Qwen:32B,143,116
2,82,Qwen:32B,143,143
3,82,Qwen:32B,143,143
4,82,Qwen:32B,143,-42
5,82,Qwen:32B,143,143
6,82,Qwen:32B,143,143
7,82,Qwen:32B,143,116
8,82,Qwen:32B,143,116
9,82,Qwen:32B,143,143
10,82,Qwen:32B,143,-42
11,82,Qwen:32B,143,143
12,82,Qwen:32B,143,-42
13,82,Qwen:32B,143,-42
14,82,Qwen:32B,143,116
15,82,Qwen:32B,143,143
16,82,Qwen:32B,143,116
17,82,Qwen:32B,143,116
18,82,Qwen:32B,143,143
19,82,Qwen:32B,143,143
20,82,Qwen:32B,143,143
21,82,Qwen:32B,143,-42
22,82,Qwen:32B,143,143
23,82,Qwen:32B,143,143
24,82,Qwen:32B,143,143
25,82,Qwen:32B,143,143
26,82,Qwen:32B,143,143
27,82,Qwen:32B,143,-42
28,82,Qwen:32B,143,143
29,82,Qwen:32B,143,116
30,82,Qwen:32B,143,143
31,82,Qwen:32B,143,143
32,82,Qwen:32B,143,-42
33,82,Qwen:32B,143,143
34,82,Qwen:32B,143,143
35,82,Qwen:32B,143,143
36,82,Qwen:32B,143,143
37,82,Qwen:32B,143,143
38,82,Qwen:32B,143,143
39,82,Qwen:32B,143,143
40,82,Qwen:32B,143,116
41,82,Qwen:32B,143,-42
42,82,Qwen:32B,143,-42
43,82,Qwen:32B,143,116
44,82,Qwen:32B,143,-42
45,82,Qwen:32B,143,143
46,82,Qwen:32B,143,143
47,82,Qwen:32B,143,143
48,82,Qwen:32B,143,116
49,82,Qwen:32B,143,143
50,82,Qwen:32B,143,143
1,83,Qwen:32B,621,167
2,83,Qwen:32B,621,167
3,83,Qwen:32B,621,167
4,83,Qwen:32B,621,167
5,83,Qwen:32B,621,273
6,83,Qwen:32B,621,273
7,83,Qwen:32B,621,167
8,83,Qwen:32B,621,167
9,83,Qwen:32B,621,167
10,83,Qwen:32B,621,273
11,83,Qwen:32B,621,167
12,83,Qwen:32B,621,273
13,83,Qwen:32B,621,167
14,83,Qwen:32B,621,167
15,83,Qwen:32B,621,273
16,83,Qwen:32B,621,273
17,83,Qwen:32B,621,167
18,83,Qwen:32B,621,273
19,83,Qwen:32B,621,167
20,83,Qwen:32B,621,167
21,83,Qwen:32B,621,273
22,83,Qwen:32B,621,273
23,83,Qwen:32B,621,167
24,83,Qwen:32B,621,273
25,83,Qwen:32B,621,167
26,83,Qwen:32B,621,167
27,83,Qwen:32B,621,167
28,83,Qwen:32B,621,273
29,83,Qwen:32B,621,273
30,83,Qwen:32B,621,167
31,83,Qwen:32B,621,273
32,83,Qwen:32B,621,273
33,83,Qwen:32B,621,167
34,83,Qwen:32B,621,273
35,83,Qwen:32B,621,167
36,83,Qwen:32B,621,273
37,83,Qwen:32B,621,167
38,83,Qwen:32B,621,167
39,83,Qwen:32B,621,167
40,83,Qwen:32B,621,167
41,83,Qwen:32B,621,167
42,83,Qwen:32B,621,167
43,83,Qwen:32B,621,273
44,83,Qwen:32B,621,167
45,83,Qwen:32B,621,273
46,83,Qwen:32B,621,167
47,83,Qwen:32B,621,167
48,83,Qwen:32B,621,167
49,83,Qwen:32B,621,167
50,83,Qwen:32B,621,167
1,84,Qwen:32B,194,80
2,84,Qwen:32B,194,43
3,84,Qwen:32B,194,80
4,84,Qwen:32B,194,80
5,84,Qwen:32B,194,43
6,84,Qwen:32B,194,80
7,84,Qwen:32B,194,43
8,84,Qwen:32B,194,80
9,84,Qwen:32B,194,80
10,84,Qwen:32B,194,43
11,84,Qwen:32B,194,80
12,84,Qwen:32B,194,80
13,84,Qwen:32B,194,80
14,84,Qwen:32B,194,80
15,84,Qwen:32B,194,80
16,84,Qwen:32B,194,43
17,84,Qwen:32B,194,80
18,84,Qwen:32B,194,80
19,84,Qwen:32B,194,43
20,84,Qwen:32B,194,43
21,84,Qwen:32B,194,80
22,84,Qwen:32B,194,80
23,84,Qwen:32B,194,43
24,84,Qwen:32B,194,80
25,84,Qwen:32B,194,43
26,84,Qwen:32B,194,80
27,84,Qwen:32B,194,80
28,84,Qwen:32B,194,80
29,84,Qwen:32B,194,80
30,84,Qwen:32B,194,93
31,84,Qwen:32B,194,43
32,84,Qwen:32B,194,80
33,84,Qwen:32B,194,80
34,84,Qwen:32B,194,43
35,84,Qwen:32B,194,80
36,84,Qwen:32B,194,93
37,84,Qwen:32B,194,80
38,84,Qwen:32B,194,80
39,84,Qwen:32B,194,43
40,84,Qwen:32B,194,80
41,84,Qwen:32B,194,80
42,84,Qwen:32B,194,93
43,84,Qwen:32B,194,80
44,84,Qwen:32B,194,80
45,84,Qwen:32B,194,80
46,84,Qwen:32B,194,43
47,84,Qwen:32B,194,80
48,84,Qwen:32B,194,80
49,84,Qwen:32B,194,80
50,84,Qwen:32B,194,43
1,85,Qwen:32B,207,70
2,85,Qwen:32B,207,64
3,85,Qwen:32B,207,70
4,85,Qwen:32B,207,76
5,85,Qwen:32B,207,70
6,85,Qwen:32B,207,64
7,85,Qwen:32B,207,70
8,85,Qwen:32B,207,64
9,85,Qwen:32B,207,64
10,85,Qwen:32B,207,70
11,85,Qwen:32B,207,70
12,85,Qwen:32B,207,70
13,85,Qwen:32B,207,70
14,85,Qwen:32B,207,70
15,85,Qwen:32B,207,76
16,85,Qwen:32B,207,64
17,85,Qwen:32B,207,70
18,85,Qwen:32B,207,70
19,85,Qwen:32B,207,64
20,85,Qwen:32B,207,64
21,85,Qwen:32B,207,70
22,85,Qwen:32B,207,64
23,85,Qwen:32B,207,64
24,85,Qwen:32B,207,64
25,85,Qwen:32B,207,76
26,85,Qwen:32B,207,76
27,85,Qwen:32B,207,70
28,85,Qwen:32B,207,76
29,85,Qwen:32B,207,64
30,85,Qwen:32B,207,70
31,85,Qwen:32B,207,64
32,85,Qwen:32B,207,64
33,85,Qwen:32B,207,70
34,85,Qwen:32B,207,70
35,85,Qwen:32B,207,64
36,85,Qwen:32B,207,70
37,85,Qwen:32B,207,64
38,85,Qwen:32B,207,70
39,85,Qwen:32B,207,76
40,85,Qwen:32B,207,70
41,85,Qwen:32B,207,64
42,85,Qwen:32B,207,70
43,85,Qwen:32B,207,76
44,85,Qwen:32B,207,70
45,85,Qwen:32B,207,76
46,85,Qwen:32B,207,70
47,85,Qwen:32B,207,70
48,85,Qwen:32B,207,70
49,85,Qwen:32B,207,70
50,85,Qwen:32B,207,64
1,86,Qwen:32B,593,241
2,86,Qwen:32B,593,268
3,86,Qwen:32B,593,329
4,86,Qwen:32B,593,241
5,86,Qwen:32B,593,329
6,86,Qwen:32B,593,241
7,86,Qwen:32B,593,241
8,86,Qwen:32B,593,329
9,86,Qwen:32B,593,329
10,86,Qwen:32B,593,329
11,86,Qwen:32B,593,329
12,86,Qwen:32B,593,329
13,86,Qwen:32B,593,329
14,86,Qwen:32B,593,329
15,86,Qwen:32B,593,241
16,86,Qwen:32B,593,268
17,86,Qwen:32B,593,329
18,86,Qwen:32B,593,329
19,86,Qwen:32B,593,241
20,86,Qwen:32B,593,268
21,86,Qwen:32B,593,329
22,86,Qwen:32B,593,329
23,86,Qwen:32B,593,329
24,86,Qwen:32B,593,329
25,86,Qwen:32B,593,241
26,86,Qwen:32B,593,268
27,86,Qwen:32B,593,329
28,86,Qwen:32B,593,329
29,86,Qwen:32B,593,329
30,86,Qwen:32B,593,329
31,86,Qwen:32B,593,329
32,86,Qwen:32B,593,329
33,86,Qwen:32B,593,329
34,86,Qwen:32B,593,329
35,86,Qwen:32B,593,329
36,86,Qwen:32B,593,241
37,86,Qwen:32B,593,329
38,86,Qwen:32B,593,268
39,86,Qwen:32B,593,329
40,86,Qwen:32B,593,241
41,86,Qwen:32B,593,329
42,86,Qwen:32B,593,329
43,86,Qwen:32B,593,268
44,86,Qwen:32B,593,329
45,86,Qwen:32B,593,268
46,86,Qwen:32B,593,241
47,86,Qwen:32B,593,329
48,86,Qwen:32B,593,329
49,86,Qwen:32B,593,241
50,86,Qwen:32B,593,268
1,87,Qwen:32B,254,160
2,87,Qwen:32B,254,160
3,87,Qwen:32B,254,93
4,87,Qwen:32B,254,160
5,87,Qwen:32B,254,160
6,87,Qwen:32B,254,93
7,87,Qwen:32B,254,160
8,87,Qwen:32B,254,93
9,87,Qwen:32B,254,160
10,87,Qwen:32B,254,160
11,87,Qwen:32B,254,160
12,87,Qwen:32B,254,160
13,87,Qwen:32B,254,160
14,87,Qwen:32B,254,160
15,87,Qwen:32B,254,93
